timestamp,request_rate,avg_response_latency,p95_response_latency,error_rate,active_requests,cpu_usage_pct,memory_usage_mb
2026-08-23 18:48:01,14.479,3.0179,3.4137,0.0,32.0,50.65,69.52
2026-08-23 18:48:06,13.75,2.1986,4.2076,0.0,21.0,43.6,69.97
2026-08-23 18:48:11,22.053,1.5862,2.8518,0.0,21.0,48.76,68.11
2026-08-23 18:48:16,20.771,2.171,3.8615,0.0,37.0,41.08,66.88
2026-08-23 18:48:21,20.184,2.5078,4.0953,0.0,28.0,54.61,70.66
2026-08-23 18:48:26,20.199,2.1263,4.3684,0.0,24.0,48.39,66.23
2026-08-23 18:48:31,17.957,2.8472,3.2947,0.0,25.0,38.72,71.94
2026-08-23 18:48:36,14.86,2.9422,3.3304,0.0,25.0,35.6,66.53
2026-08-23 18:48:41,18.265,2.0331,2.696,0.0,21.0,32.23,65.44
2026-08-23 18:48:46,15.63,1.8935,2.7531,0.0,37.0,38.01,65.7
2026-08-23 18:48:51,21.413,2.5111,4.4951,0.0,17.0,51.44,65.78
2026-08-23 18:48:56,17.485,2.146,3.6797,0.0,23.0,44.81,67.53
2026-08-23 18:49:01,15.111,3.0693,3.2814,0.0,29.0,40.2,67.06
2026-08-23 18:49:06,16.875,1.9599,4.5562,0.0,32.0,40.33,70.05
2026-08-23 18:49:11,19.445,1.7888,3.5331,0.0,23.0,46.46,69.76
2026-08-23 18:49:16,16.027,3.1514,3.1251,0.0,26.0,37.62,67.55
2026-08-23 18:49:21,15.122,2.7367,3.441,0.0,38.0,47.33,74.21
2026-08-23 18:49:26,18.853,2.5364,3.6829,0.0,22.0,48.11,67.53
2026-08-23 18:49:31,18.857,1.8258,3.8973,0.0,24.0,50.13,67.79
2026-08-23 18:49:36,16.226,2.869,4.025,0.0,35.0,39.66,65.45
2026-08-23 18:49:41,16.351,1.9375,3.243,0.0,19.0,56.18,67.84
2026-08-23 18:49:46,18.812,3.0374,4.4283,0.0,35.0,41.68,68.59
2026-08-23 18:49:51,12.932,1.9556,4.2578,0.0,33.0,36.47,65.63
2026-08-23 18:49:56,13.074,3.0767,3.0155,0.0,22.0,47.38,67.0
2026-08-23 18:50:01,15.485,2.4673,4.015,0.0,18.0,34.57,68.65
2026-08-23 18:50:06,17.253,2.6575,3.1501,0.0,32.0,40.64,66.95
2026-08-23 18:50:11,19.088,1.8882,3.5187,0.0,26.0,39.91,66.53
2026-08-23 18:50:16,23.164,1.8154,3.4425,0.0,18.0,46.5,69.56
2026-08-23 18:50:21,21.002,1.8602,4.3379,0.0,30.0,48.95,65.44
2026-08-23 18:50:26,17.44,1.731,4.1467,0.0,25.0,38.4,65.82
2026-08-23 18:50:31,17.933,2.4654,4.5216,0.0,34.0,42.61,68.35
2026-08-23 18:50:36,14.491,2.5,3.1617,0.0,22.0,30.56,69.69
2026-08-23 18:50:41,17.935,2.2279,2.7176,0.0,28.0,39.94,68.61
2026-08-23 18:50:46,16.99,1.8789,3.6532,0.0,37.0,42.29,67.55
2026-08-23 18:50:51,19.13,1.8223,2.6031,0.0,29.0,49.94,67.39
2026-08-23 18:50:56,15.105,2.3572,4.5438,0.0,27.0,46.18,70.02
2026-08-23 18:51:01,19.818,0.0437,0.0707,0.0,2.0,16.29,69.72
2026-08-23 18:51:06,23.365,0.0531,0.0824,0.0,4.0,17.98,68.1
2026-08-23 18:51:11,17.619,0.0529,0.087,0.0,2.0,14.31,67.44
2026-08-23 18:51:16,19.406,0.0275,0.0428,0.0,2.0,14.86,68.07
2026-08-23 18:51:21,20.416,0.058,0.0868,0.0,3.0,14.46,66.55
2026-08-23 18:51:26,16.596,0.0284,0.0408,0.0,2.0,15.1,67.7
2026-08-23 18:51:31,18.784,0.0553,0.0844,0.0,1.0,13.46,67.02
2026-08-23 18:51:36,18.044,0.0563,0.0809,0.0,2.0,13.45,67.8
2026-08-23 18:51:41,18.342,0.0341,0.0501,0.0,4.0,13.63,67.09
2026-08-23 18:51:46,15.294,0.0409,0.0734,0.0,1.0,15.47,69.05
2026-08-23 18:51:51,18.086,0.0339,0.0535,0.0,3.0,12.46,69.64
2026-08-23 18:51:56,19.743,0.0429,0.0691,0.0,3.0,13.65,67.24
2026-08-23 18:52:01,23.079,0.0419,0.0733,0.0,2.0,20.43,66.38
2026-08-23 18:52:06,21.357,0.0528,0.0949,0.0,3.0,17.69,69.42
2026-08-23 18:52:11,25.536,0.0581,0.0949,0.0,4.0,12.13,68.37
2026-08-23 18:52:16,15.314,0.059,0.1017,0.0,2.0,17.59,67.27
2026-08-23 18:52:21,21.053,0.0394,0.0603,0.0,1.0,16.88,70.75
2026-08-23 18:52:26,18.642,0.0429,0.0653,0.0,1.0,14.69,66.87
2026-08-23 18:52:31,25.664,0.0282,0.044,0.0,3.0,12.88,64.01
2026-08-23 18:52:36,15.171,0.0369,0.0617,0.0,7.0,12.54,66.58
2026-08-23 18:52:41,15.061,0.0546,0.0914,0.0,2.0,15.67,71.24
2026-08-23 18:52:46,15.902,0.0612,0.0933,0.0,3.0,12.46,67.36
2026-08-23 18:52:51,10.566,0.0327,0.0475,0.0,3.0,18.29,66.97
2026-08-23 18:52:56,16.16,0.0391,0.0646,0.0,5.0,19.14,68.05
2026-08-23 18:53:01,15.343,0.0447,0.0649,0.0,3.0,14.87,70.02
2026-08-23 18:53:06,18.526,0.0478,0.078,0.0,2.0,18.42,67.83
2026-08-23 18:53:11,19.196,0.0369,0.0619,0.0,1.0,13.77,69.18
2026-08-23 18:53:16,24.567,0.0492,0.0827,0.0,2.0,12.86,67.62
2026-08-23 18:53:21,21.326,0.0403,0.0685,0.0,3.0,18.3,69.2
2026-08-23 18:53:26,15.981,0.0449,0.0785,0.0,5.0,19.74,68.36
2026-08-23 18:53:31,14.856,0.0505,0.0807,0.0,3.0,20.89,67.2
2026-08-23 18:53:36,19.722,0.0451,0.0763,0.0,2.0,16.0,68.52
2026-08-23 18:53:41,13.379,0.0406,0.067,0.0,2.0,17.59,66.91
2026-08-23 18:53:46,24.41,0.0439,0.0647,0.0,3.0,15.93,65.24
2026-08-23 18:53:51,22.128,0.0441,0.0622,0.0,2.0,19.21,67.96
2026-08-23 18:53:56,16.358,0.0413,0.0625,0.0,4.0,16.3,65.42
2026-08-23 18:54:01,12.004,0.0424,0.0669,0.0,3.0,17.42,69.19
2026-08-23 18:54:06,22.739,0.061,0.1004,0.0,2.0,11.59,67.93
2026-08-23 18:54:11,17.599,0.0506,0.0881,0.0,1.0,14.31,70.85
2026-08-23 18:54:16,22.332,0.042,0.0622,0.0,2.0,17.44,67.34
2026-08-23 18:54:21,12.42,0.052,0.0754,0.0,4.0,17.17,67.96
2026-08-23 18:54:26,15.902,0.0417,0.0744,0.0,1.0,17.7,65.06
2026-08-23 18:54:31,18.018,0.0567,0.0819,0.0,1.0,15.36,65.79
2026-08-23 18:54:36,18.164,0.0487,0.0775,0.0,1.0,13.04,64.64
2026-08-23 18:54:41,16.425,0.0439,0.0718,0.0,1.0,14.82,70.15
2026-08-23 18:54:46,20.18,0.0495,0.08,0.0,2.0,15.14,67.08
2026-08-23 18:54:51,14.263,0.0293,0.042,0.0,3.0,15.73,70.65
2026-08-23 18:54:56,17.502,0.0337,0.048,0.0,3.0,12.1,62.64
2026-08-23 18:55:01,18.421,0.0331,0.0477,0.0,2.0,14.2,71.1
2026-08-23 18:55:06,19.801,0.0464,0.0759,0.0,2.0,14.73,67.86
2026-08-23 18:55:11,20.491,0.0623,0.1008,0.0,1.0,8.27,68.68
2026-08-23 18:55:16,14.064,0.0673,0.1005,0.0,3.0,17.5,65.87
2026-08-23 18:55:21,12.631,0.0514,0.085,0.0,1.0,15.49,69.05
2026-08-23 18:55:26,22.472,0.05,0.0864,0.0,1.0,15.8,67.25
2026-08-23 18:55:31,19.163,0.027,0.0382,0.0,2.0,13.45,65.61
2026-08-23 18:55:36,15.38,0.0396,0.0633,0.0,3.0,16.76,65.58
2026-08-23 18:55:41,23.429,0.0371,0.0622,0.0,2.0,12.5,65.55
2026-08-23 18:55:46,18.405,0.0388,0.0582,0.0,2.0,12.98,68.76
2026-08-23 18:55:51,22.128,0.0433,0.066,0.0,3.0,16.88,66.73
2026-08-23 18:55:56,18.236,0.0403,0.0663,0.0,1.0,16.07,64.72
2026-08-23 18:56:01,25.213,0.0252,0.0443,0.0,2.0,11.17,68.74
2026-08-23 18:56:06,24.144,0.0525,0.0905,0.0,2.0,19.73,63.65
2026-08-23 18:56:11,17.129,0.0343,0.056,0.0,4.0,12.72,70.66
2026-08-23 18:56:16,21.4,0.0474,0.0802,0.0,2.0,14.6,71.97
2026-08-23 18:56:21,20.259,0.0657,0.1016,0.0,3.0,20.24,65.38
2026-08-23 18:56:26,22.79,0.0358,0.0593,0.0,5.0,8.82,70.1
2026-08-23 18:56:31,14.623,0.0197,0.0312,0.0,3.0,9.88,68.7
2026-08-23 18:56:36,20.401,0.0421,0.0622,0.0,3.0,16.33,67.0
2026-08-23 18:56:41,21.704,0.056,0.0941,0.0,2.0,7.56,67.09
2026-08-23 18:56:46,11.844,0.0646,0.1048,0.0,1.0,8.87,69.31
2026-08-23 18:56:51,13.859,0.0327,0.0505,0.0,4.0,18.53,67.92
2026-08-23 18:56:56,10.863,0.05,0.0882,0.0,1.0,13.77,62.81
2026-08-23 18:57:01,17.057,0.0403,0.0568,0.0,4.0,21.59,72.15
2026-08-23 18:57:06,20.511,0.0439,0.0671,0.0,1.0,11.9,68.87
2026-08-23 18:57:11,23.258,0.0714,0.1016,0.0,4.0,14.04,67.9
2026-08-23 18:57:16,18.259,0.03,0.0511,0.0,2.0,16.62,66.56
2026-08-23 18:57:21,23.7,0.0475,0.0799,0.0,0.0,16.41,67.62
2026-08-23 18:57:26,13.17,0.0497,0.0761,0.0,3.0,14.24,70.54
2026-08-23 18:57:31,12.038,0.0559,0.0933,0.0,3.0,13.05,68.52
2026-08-23 18:57:36,17.806,0.046,0.0717,0.0,1.0,15.69,68.75
2026-08-23 18:57:41,19.344,0.0481,0.0819,0.0,4.0,19.13,65.5
2026-08-23 18:57:46,17.886,0.0411,0.065,0.0,0.0,17.29,67.3
2026-08-23 18:57:51,10.764,0.0477,0.0746,0.0,1.0,13.1,68.1
2026-08-23 18:57:56,17.688,0.0416,0.0737,0.0,2.0,12.02,69.39
2026-08-23 18:58:01,13.434,0.0512,0.0768,0.0,2.0,12.92,67.17
2026-08-23 18:58:06,20.344,0.0413,0.0598,0.0,2.0,11.18,69.86
2026-08-23 18:58:11,19.283,0.0488,0.0797,0.0,4.0,15.44,65.71
2026-08-23 18:58:16,14.71,0.0447,0.0799,0.0,2.0,17.44,68.14
2026-08-23 18:58:21,16.201,0.0563,0.0873,0.0,0.0,14.79,67.8
2026-08-23 18:58:26,14.293,0.0445,0.0634,0.0,3.0,20.16,64.97
2026-08-23 18:58:31,17.781,0.0273,0.0419,0.0,4.0,20.33,67.9
2026-08-23 18:58:36,21.343,0.0576,0.0923,0.0,4.0,15.92,66.83
2026-08-23 18:58:41,14.55,0.0359,0.0526,0.0,3.0,17.11,70.83
2026-08-23 18:58:46,19.764,0.0385,0.064,0.0,4.0,12.3,67.18
2026-08-23 18:58:51,16.144,0.039,0.0702,0.0,3.0,13.92,68.7
2026-08-23 18:58:56,15.225,0.0587,0.0929,0.0,3.0,18.82,65.54
2026-08-23 18:59:01,17.625,0.0236,0.0365,0.0,2.0,13.26,68.47
2026-08-23 18:59:06,14.377,0.0764,0.1192,0.0,2.0,19.46,67.17
2026-08-23 18:59:11,16.062,0.0556,0.0803,0.0,2.0,18.34,66.45
2026-08-23 18:59:16,13.807,0.0472,0.0828,0.0,4.0,17.25,73.67
2026-08-23 18:59:21,24.877,0.0445,0.0696,0.0,1.0,11.48,67.29
2026-08-23 18:59:26,18.123,0.0479,0.0744,0.0,3.0,14.06,67.58
2026-08-23 18:59:31,15.551,0.0502,0.0835,0.0,1.0,16.93,69.8
2026-08-23 18:59:36,18.749,0.0515,0.0811,0.0,3.0,12.04,66.46
2026-08-23 18:59:41,17.607,0.0506,0.0839,0.0,3.0,14.43,68.81
2026-08-23 18:59:46,17.227,0.0459,0.0654,0.0,3.0,17.26,69.02
2026-08-23 18:59:51,20.15,0.043,0.0742,0.0,1.0,13.3,68.49
2026-08-23 18:59:56,20.651,0.0435,0.0772,0.0,8.0,12.46,72.59
2026-08-23 19:00:01,16.143,0.0431,0.0714,0.0,4.0,9.6,66.39
2026-08-23 19:00:06,15.985,0.0563,0.1004,0.0,0.0,13.84,71.08
2026-08-23 19:00:11,17.037,0.0509,0.0744,0.0,2.0,17.32,68.94
2026-08-23 19:00:16,9.943,0.0156,0.0248,0.0,3.0,12.38,69.82
2026-08-23 19:00:21,12.697,0.0516,0.0846,0.0,1.0,15.05,68.68
2026-08-23 19:00:26,22.784,0.0469,0.0767,0.0,3.0,14.33,71.76
2026-08-23 19:00:31,23.757,0.0448,0.0699,0.0,2.0,13.0,67.36
2026-08-23 19:00:36,17.128,0.0411,0.0631,0.0,0.0,17.51,68.99
2026-08-23 19:00:41,20.018,0.0562,0.0816,0.0,1.0,19.93,70.61
2026-08-23 19:00:46,19.089,0.0545,0.0848,0.0,2.0,18.01,66.88
2026-08-23 19:00:51,28.776,0.0373,0.0546,0.0,1.0,12.91,70.0
2026-08-23 19:00:56,21.919,0.0491,0.0831,0.0,1.0,20.98,67.96
2026-08-23 19:01:01,17.552,0.0353,0.0523,0.0,4.0,18.0,65.53
2026-08-23 19:01:06,14.656,0.0312,0.0444,0.0,2.0,13.63,65.1
2026-08-23 19:01:11,12.377,0.0387,0.0628,0.0,2.0,12.67,67.82
2026-08-23 19:01:16,18.712,0.0536,0.0878,0.0,2.0,18.36,69.98
2026-08-23 19:01:21,15.353,0.0545,0.0954,0.0,2.0,15.52,63.84
2026-08-23 19:01:26,13.022,0.0501,0.0818,0.0,1.0,12.45,68.4
2026-08-23 19:01:31,15.737,0.0523,0.0804,0.073,3.0,14.56,69.78
2026-08-23 19:01:36,14.215,0.0502,0.0863,0.0,3.0,13.78,65.44
2026-08-23 19:01:41,23.905,0.0386,0.0624,0.0,5.0,12.53,66.73
2026-08-23 19:01:46,21.086,0.0493,0.0706,0.0,2.0,18.04,69.14
2026-08-23 19:01:51,17.972,0.053,0.0862,0.0,0.0,17.35,69.7
2026-08-23 19:01:56,23.18,0.0525,0.0926,0.0,1.0,17.52,71.21
2026-08-23 19:02:01,18.271,0.0569,0.0887,0.0,1.0,17.47,66.83
2026-08-23 19:02:06,14.986,0.0521,0.0791,0.0,2.0,12.25,66.37
2026-08-23 19:02:11,23.331,0.0485,0.0707,0.0,3.0,13.19,71.31
2026-08-23 19:02:16,19.886,0.0557,0.0814,0.0,5.0,19.38,66.49
2026-08-23 19:02:21,14.37,0.0447,0.0704,0.0,2.0,15.32,69.01
2026-08-23 19:02:26,17.334,0.0362,0.0593,0.0,2.0,10.59,72.37
2026-08-23 19:02:31,14.935,0.0434,0.0621,0.0,5.0,15.65,69.51
2026-08-23 19:02:36,13.16,0.0376,0.0667,0.0,2.0,16.96,69.57
2026-08-23 19:02:41,21.242,0.0382,0.0651,0.0,2.0,16.57,70.56
2026-08-23 19:02:46,24.683,0.0436,0.0712,0.0,1.0,12.19,69.05
2026-08-23 19:02:51,13.105,0.0371,0.0642,0.0,3.0,20.66,69.58
2026-08-23 19:02:56,19.97,0.0419,0.06,0.0,4.0,10.5,67.31
2026-08-23 19:03:01,15.723,0.0261,0.0415,0.0,5.0,15.33,70.32
2026-08-23 19:03:06,16.295,0.0471,0.0779,0.0,1.0,20.21,68.83
2026-08-23 19:03:11,15.927,0.045,0.0779,0.0,1.0,16.77,65.04
2026-08-23 19:03:16,14.976,0.0368,0.0631,0.0,5.0,17.51,68.49
2026-08-23 19:03:21,18.17,0.0516,0.0779,0.0,3.0,11.84,63.66
2026-08-23 19:03:26,15.092,0.0544,0.0966,0.0,2.0,16.04,69.43
2026-08-23 19:03:31,18.947,0.0289,0.0419,0.0,5.0,14.89,67.53
2026-08-23 19:03:36,17.824,0.0374,0.0654,0.0,3.0,11.61,71.81
2026-08-23 19:03:41,17.164,0.0373,0.0667,0.0,2.0,17.6,68.98
2026-08-23 19:03:46,14.824,0.0356,0.0524,0.0,3.0,12.54,69.85
2026-08-23 19:03:51,15.981,0.0533,0.09,0.0,0.0,12.9,65.9
2026-08-23 19:03:56,20.644,0.0431,0.061,0.0,3.0,16.3,69.37
2026-08-23 19:04:01,19.753,0.0424,0.0662,0.0,7.0,14.57,66.72
2026-08-23 19:04:06,14.579,0.025,0.0401,0.0,2.0,15.51,70.18
2026-08-23 19:04:11,18.348,0.0514,0.0838,0.0,1.0,14.39,65.76
2026-08-23 19:04:16,20.63,0.0326,0.0579,0.0,1.0,19.24,68.22
2026-08-23 19:04:21,12.157,0.0456,0.0761,0.0,2.0,12.22,65.68
2026-08-23 19:04:26,19.902,0.0478,0.0761,0.0,0.0,13.61,68.25
2026-08-23 19:04:31,15.681,0.0586,0.101,0.0,3.0,16.44,72.04
2026-08-23 19:04:36,19.997,0.0319,0.0568,0.0,4.0,12.04,69.44
2026-08-23 19:04:41,15.329,0.0148,0.0209,0.0,2.0,11.9,67.93
2026-08-23 19:04:46,11.683,0.0468,0.084,0.0,4.0,15.41,63.08
2026-08-23 19:04:51,12.304,0.063,0.0904,0.0,3.0,17.6,66.93
2026-08-23 19:04:56,18.168,0.0574,0.099,0.0,3.0,17.99,68.95
2026-08-23 19:05:01,18.909,0.0471,0.0712,0.056,2.0,15.28,66.98
2026-08-23 19:05:06,14.835,0.0401,0.0582,0.0,5.0,12.98,70.85
2026-08-23 19:05:11,20.235,0.0531,0.0836,0.0,3.0,15.83,68.14
2026-08-23 19:05:16,12.185,0.0353,0.0585,0.0,0.0,16.7,70.16
2026-08-23 19:05:21,17.769,0.0498,0.0773,0.0,2.0,15.79,68.41
2026-08-23 19:05:26,13.761,0.0501,0.0712,0.0,2.0,18.7,67.45
2026-08-23 19:05:31,15.719,0.0556,0.0912,0.0,3.0,11.96,67.06
2026-08-23 19:05:36,18.166,0.0726,0.1278,0.0,3.0,12.91,65.98
2026-08-23 19:05:41,14.989,0.0489,0.076,0.0,3.0,18.29,70.19
2026-08-23 19:05:46,16.654,0.0399,0.0593,0.0,4.0,10.58,67.14
2026-08-23 19:05:51,21.522,0.0447,0.0706,0.0,1.0,13.38,69.04
2026-08-23 19:05:56,15.981,0.0273,0.0388,0.0,3.0,12.81,66.95
2026-08-23 19:06:01,20.925,0.0381,0.0658,0.0,2.0,10.31,65.83
2026-08-23 19:06:06,14.046,0.0409,0.0708,0.0,2.0,14.44,69.11
2026-08-23 19:06:11,19.854,0.0398,0.065,0.0,3.0,17.24,66.51
2026-08-23 19:06:16,23.045,0.0465,0.0717,0.0,2.0,15.47,67.2
2026-08-23 19:06:21,9.349,0.0368,0.0633,0.0,1.0,17.4,65.5
2026-08-23 19:06:26,15.211,0.0562,0.0912,0.0,4.0,18.58,67.01
2026-08-23 19:06:31,20.02,0.045,0.0779,0.0,3.0,13.84,68.05
2026-08-23 19:06:36,17.289,0.0449,0.0742,0.0,2.0,22.94,67.43
2026-08-23 19:06:41,19.299,0.0417,0.0715,0.0,1.0,13.96,69.64
2026-08-23 19:06:46,15.886,0.0466,0.0763,0.0,2.0,14.36,68.29
2026-08-23 19:06:51,18.303,0.0533,0.0834,0.0,0.0,12.88,74.17
2026-08-23 19:06:56,17.455,0.0363,0.0648,0.0,3.0,16.64,68.85
2026-08-23 19:07:01,22.087,0.0384,0.0621,0.0,2.0,14.13,64.53
2026-08-23 19:07:06,18.89,0.042,0.0689,0.0,1.0,14.76,67.57
2026-08-23 19:07:11,19.182,0.0315,0.0469,0.0,2.0,14.38,67.75
2026-08-23 19:07:16,16.558,0.0368,0.0607,0.0,0.0,14.32,66.77
2026-08-23 19:07:21,16.293,0.0402,0.0655,0.0,5.0,15.47,68.15
2026-08-23 19:07:26,16.486,0.0537,0.0792,0.0,3.0,13.65,66.71
2026-08-23 19:07:31,19.381,0.0476,0.0678,0.0,3.0,13.79,68.67
2026-08-23 19:07:36,16.527,0.0469,0.0771,0.0,0.0,18.22,64.18
2026-08-23 19:07:41,19.014,0.0535,0.0913,0.0,4.0,14.12,70.29
2026-08-23 19:07:46,25.264,0.0436,0.0702,0.0,6.0,16.15,64.84
2026-08-23 19:07:51,21.049,0.0489,0.0729,0.0,2.0,12.33,67.47
2026-08-23 19:07:56,16.859,0.044,0.0733,0.0,3.0,13.67,66.53
2026-08-23 19:08:01,22.204,0.0477,0.0682,0.0,2.0,11.3,68.61
2026-08-23 19:08:06,16.572,0.0392,0.0618,0.0,3.0,20.56,67.63
2026-08-23 19:08:11,10.867,0.0206,0.0302,0.0,2.0,19.13,68.5
2026-08-23 19:08:16,14.472,0.0437,0.0643,0.0,1.0,16.79,70.22
2026-08-23 19:08:21,11.452,0.0592,0.0877,0.0,3.0,21.45,69.54
2026-08-23 19:08:26,16.77,0.0543,0.0844,0.0,2.0,17.31,68.07
2026-08-23 19:08:31,18.064,0.0547,0.0776,0.0,1.0,14.48,68.92
2026-08-23 19:08:36,23.868,0.0574,0.0894,0.0,1.0,16.12,71.92
2026-08-23 19:08:41,19.144,0.0459,0.0736,0.0,1.0,19.08,69.61
2026-08-23 19:08:46,17.233,0.047,0.0748,0.0,3.0,12.36,67.41
2026-08-23 19:08:51,20.903,0.0388,0.0603,0.0,1.0,11.48,70.56
2026-08-23 19:08:56,10.261,0.0418,0.0726,0.0,1.0,16.22,68.78
2026-08-23 19:09:01,18.825,0.0512,0.0746,0.0,3.0,13.24,66.07
2026-08-23 19:09:06,20.698,0.057,0.0914,0.0,2.0,8.22,67.64
2026-08-23 19:09:11,12.825,0.0436,0.0621,0.0,1.0,11.27,65.06
2026-08-23 19:09:16,22.003,0.0405,0.0579,0.0,1.0,14.07,63.43
2026-08-23 19:09:21,19.185,0.045,0.0733,0.0,3.0,15.14,66.1
2026-08-23 19:09:26,16.546,0.051,0.083,0.054,3.0,15.23,68.25
2026-08-23 19:09:31,20.215,0.0306,0.0535,0.0,2.0,21.02,68.25
2026-08-23 19:09:36,25.947,0.022,0.0358,0.0,4.0,14.38,65.18
2026-08-23 19:09:41,18.637,0.0395,0.0705,0.0,1.0,15.83,63.24
2026-08-23 19:09:46,18.869,0.0328,0.0465,0.0,1.0,10.12,70.94
2026-08-23 19:09:51,16.392,0.0399,0.0575,0.0,2.0,14.91,68.19
2026-08-23 19:09:56,15.026,0.0435,0.0617,0.0,1.0,16.0,71.11
2026-08-23 19:10:01,20.906,0.0405,0.0597,0.0,1.0,10.87,71.0
2026-08-23 19:10:06,15.004,0.0595,0.0962,0.0,3.0,12.2,69.47
2026-08-23 19:10:11,18.25,0.0483,0.08,0.0,5.0,16.47,68.12
2026-08-23 19:10:16,16.328,0.048,0.0681,0.0,1.0,13.36,67.2
2026-08-23 19:10:21,19.676,0.0512,0.0911,0.0,3.0,14.69,69.44
2026-08-23 19:10:26,19.168,0.0336,0.0584,0.0,4.0,16.62,67.68
2026-08-23 19:10:31,21.631,0.0554,0.0841,0.0,2.0,21.11,66.82
2026-08-23 19:10:36,16.215,0.0442,0.0633,0.0,0.0,14.33,63.8
2026-08-23 19:10:41,17.055,0.0517,0.0759,0.0,3.0,20.31,67.83
2026-08-23 19:10:46,14.574,0.0343,0.0497,0.0,2.0,9.12,70.19
2026-08-23 19:10:51,16.445,0.0295,0.0427,0.0,4.0,15.45,70.52
2026-08-23 19:10:56,19.321,0.0532,0.0855,0.0,3.0,14.0,68.11
2026-08-23 19:11:01,20.649,0.0488,0.0731,0.0,4.0,13.4,66.22
2026-08-23 19:11:06,14.772,0.036,0.0555,0.0,4.0,16.97,69.81
2026-08-23 19:11:11,21.044,0.0363,0.0652,0.0,2.0,14.36,67.97
2026-08-23 19:11:16,22.745,0.0563,0.0942,0.0,2.0,8.93,67.27
2026-08-23 19:11:21,19.447,0.0331,0.0589,0.0,1.0,10.23,65.09
2026-08-23 19:11:26,24.569,0.0614,0.0895,0.0,5.0,17.17,72.21
2026-08-23 19:11:31,15.292,0.036,0.0559,0.0,0.0,10.09,69.48
2026-08-23 19:11:36,13.644,0.0514,0.0833,0.0,4.0,17.25,69.69
2026-08-23 19:11:41,11.774,0.0417,0.0597,0.0,3.0,15.37,66.27
2026-08-23 19:11:46,23.236,0.051,0.0715,0.0,2.0,14.49,68.16
2026-08-23 19:11:51,20.29,0.0396,0.066,0.0,2.0,14.76,67.84
2026-08-23 19:11:56,17.805,0.0434,0.0719,0.0,2.0,16.54,69.56
2026-08-23 19:12:01,18.98,0.0454,0.071,0.0,5.0,11.47,70.72
2026-08-23 19:12:06,14.061,0.035,0.0558,0.0,1.0,15.13,65.13
2026-08-23 19:12:11,26.56,0.0524,0.0821,0.0,3.0,11.58,65.85
2026-08-23 19:12:16,18.452,0.0399,0.0562,0.0,1.0,15.49,69.29
2026-08-23 19:12:21,18.383,0.0427,0.0655,0.0,1.0,16.94,66.98
2026-08-23 19:12:26,20.54,0.0351,0.0516,0.0,6.0,15.5,69.63
2026-08-23 19:12:31,19.684,0.0194,0.0279,0.0,7.0,16.83,67.25
2026-08-23 19:12:36,18.784,0.0431,0.0768,0.0,1.0,12.9,65.5
2026-08-23 19:12:41,15.233,0.0691,0.1133,0.0,4.0,14.81,64.48
2026-08-23 19:12:46,19.65,0.0528,0.0894,0.0,0.0,14.29,68.97
2026-08-23 19:12:51,24.587,0.0448,0.0684,0.0,2.0,14.09,69.02
2026-08-23 19:12:56,22.709,0.0424,0.066,0.0,2.0,12.6,69.94
2026-08-23 19:13:01,23.576,0.0452,0.0676,0.0,2.0,13.7,68.66
2026-08-23 19:13:06,16.211,0.0505,0.0726,0.0,1.0,11.66,60.49
2026-08-23 19:13:11,14.536,0.0332,0.0488,0.0,3.0,9.92,69.01
2026-08-23 19:13:16,17.56,0.0561,0.0965,0.0,3.0,12.9,65.09
2026-08-23 19:13:21,18.195,0.0522,0.0871,0.0,4.0,16.88,64.26
2026-08-23 19:13:26,21.83,0.0522,0.0845,0.0,4.0,15.7,64.02
2026-08-23 19:13:31,12.076,0.0494,0.0785,0.0,1.0,11.23,63.84
2026-08-23 19:13:36,23.353,0.0452,0.08,0.0,2.0,13.78,68.56
2026-08-23 19:13:41,17.447,0.0517,0.0739,0.0,4.0,17.08,66.54
2026-08-23 19:13:46,16.506,0.0509,0.077,0.0,2.0,13.65,64.96
2026-08-23 19:13:51,14.458,0.0415,0.0638,0.0,5.0,10.75,68.05
2026-08-23 19:13:56,12.208,0.0393,0.0673,0.0,1.0,21.77,65.79
2026-08-23 19:14:01,20.881,0.046,0.0827,0.0,1.0,14.5,69.96
2026-08-23 19:14:06,18.257,0.0605,0.0905,0.0,2.0,11.51,70.9
2026-08-23 19:14:11,13.485,0.0326,0.0571,0.0,4.0,15.51,67.56
2026-08-23 19:14:16,13.467,0.0303,0.0525,0.0,2.0,14.74,70.75
2026-08-23 19:14:21,16.825,0.0466,0.0695,0.0,5.0,10.38,70.75
2026-08-23 19:14:26,23.842,0.0455,0.071,0.0,1.0,15.28,68.17
2026-08-23 19:14:31,17.091,0.0467,0.0731,0.0,2.0,17.95,71.47
2026-08-23 19:14:36,12.739,0.0474,0.085,0.0,2.0,14.3,66.76
2026-08-23 19:14:41,17.14,0.0428,0.063,0.0,6.0,8.82,64.09
2026-08-23 19:14:46,17.045,0.0599,0.103,0.0,3.0,16.03,64.89
2026-08-23 19:14:51,8.561,0.029,0.0445,0.0,2.0,16.81,66.66
2026-08-23 19:14:56,17.81,0.0367,0.0621,0.0,0.0,13.24,69.07
2026-08-23 19:15:01,17.192,0.044,0.0689,0.0,1.0,13.26,65.69
2026-08-23 19:15:06,20.437,0.0286,0.0466,0.0,2.0,21.77,66.65
